__sheet__,app,id,id_norm,issue_key,issue_key_norm,text_used,raw_text_len,norm_text_len,has_anchor
jayme,jayme,10010000009587,10010000009587,message_send.list_item.other,message_send.list_item.other,清空聊天记录，仍然能从聊天记录的历史消息中看到消息记录,27,26,1
jayme,jayme,10010000009702,10010000009702,groupchat.list_item.other,groupchat.list_item.other,前提条件:群聊聊天记录中存在两条删除的消息,21,20,1
jayme,jayme,10010000008776,10010000008776,groupchat.page_view.wrong_value,groupchat.page_view.wrong_value,在群聊或者私聊聊天界面，删除了聊天记录再进去的时候，点击历史消息还是有记录，功能不完整。,44,40,1
jayme,jayme,10010000008620,10010000008620,search.chat.other,search.chat.other,查看历史消息应该只能查找现在以前的消息，但可以输入现在以后的时间段历史消息。,38,36,1
jayme,jayme,10010000008095,10010000008095,groupchat.other.other,groupchat.other.other,前提：创建群成功,8,7,1
jayme,jayme,10010000008349,10010000008349,groupchat.other.other,groupchat.other.other,前提：成功创建群,8,7,1
jayme,jayme,10010000008118,10010000008118,groupchat.other.other,groupchat.other.other,前提：创建群成功,8,7,1
jayme,jayme,10010000008324,10010000008324,message_send.page_view.other,message_send.page_view.other,删除好友后，最近联系人界面仍然会显示被删的人以及聊天记录。,29,27,1
jayme,jayme,10010000009138,10010000009138,message_send.page_view.other,message_send.page_view.other,在聊天记录页面删除记录后再查询聊天记录依然存在，并未被删除。,30,28,1
jayme,jayme,10010000009445,10010000009445,message_send.page_view.other,message_send.page_view.other,测试功能：聊天页面删除功能,13,12,1
jayme,jayme,10010000008452,10010000008452,search.other.other,search.other.other,群名称可以重名，查找群通过群名称时会遇到麻烦,22,21,1
jayme,jayme,10010000009589,10010000009589,search.chat.cannot_or_fail,search.chat.cannot_or_fail,按名称查找群聊的时候，重名太多，不能精确查找。（详见测试报告）,31,26,1
jayme,jayme,10010000009638,10010000009638,search.chat.other,search.chat.other,想加入未加入的群聊时，步骤较麻烦不够便捷，查找功能有一定限制。（详见测试报告）,39,34,1
jayme,jayme,10010000007976,10010000007976,groupchat.chat.other,groupchat.chat.other,"我们所创建的群聊名称相同时系统并没有提醒用户注意重名现象,有时会引起不方便,如图中所示两个“群聊1”",50,46,1
jayme,jayme,10010000008496,10010000008496,groupchat.chat.cannot_or_fail,groupchat.chat.cannot_or_fail,创建的群组可以重名，感觉很不好，使得用户体验很不好，因为无法明确分清到底是哪个群，最好除了群头像不同，还有其他明确标识,59,54,1
jayme,jayme,10010000008638,10010000008638,groupchat.chat.cannot_or_fail,groupchat.chat.cannot_or_fail,群聊中的小视频不能在聊天窗口中直接播放，而得转到其他应用软件中播放。,34,32,1
jayme,jayme,10010000009311,10010000009311,playback.page_view.other,playback.page_view.other,首页上方图片墙点击不可放大或查看视频，只有点右下角的播放键才能播放。,34,32,1
jayme,jayme,10010000008378,10010000008378,other.image_banner.other,other.image_banner.other,查看图集时内有左右滑动切换图片功能，只能关闭后点击另一张,28,27,1
jayme,jayme,10010000009572,10010000009572,playback.page_view.other,playback.page_view.other,杰迷吧的音乐播放问题相当严重。音乐播放后就在后台运行了，退出app后重新进入该页面，可重新播放歌曲（此时上一首歌仍在播放中），几首歌曲…,68,61,1
jayme,jayme,10010000009569,10010000009569,playback.audio.other,playback.audio.other,在播放Jay主页的宣传片时，每次都没声音，之前调过依旧没声音,30,28,1
jayme,jayme,10010000009664,10010000009664,playback.audio.other,playback.audio.other,与其他软件有冲突，把“网易云音乐”有冲突，把“网易云”卸载后就可以听到语音内容了。,41,34,1
jayme,jayme,10010000009624,10010000009624,playback.audio.other,playback.audio.other,经多次测试，发现跟我手机上的网易云音乐有冲突，导致网易云音乐播放无声音，JAYME卸载后就有声音。,49,45,1
jayme,jayme,10010000008546,10010000008546,playback.audio.other,playback.audio.other,语音可以双向接收，但是播放时没有声音（双向无声音）,25,22,1
jayme,jayme,10010000009358,10010000009358,message_send.audio.cannot_or_fail,message_send.audio.cannot_or_fail,文件传输助手发送的语音无法正常播放（播放的声音和实际的声音不同）,32,30,1
jayme,jayme,10010000009469,10010000009469,message_send.chat.other,message_send.chat.other,在打开杰迷吧的音乐后，在聊天发语音时，音乐对语音有干扰。,28,25,1
jayme,jayme,10010000009377,10010000009377,other.other.other,other.other.other,前提条件：,5,4,1
jayme,jayme,10010000008029,10010000008029,groupchat.chat.other,groupchat.chat.other,重现步骤:加入群聊后播放语音,14,13,1
jayme,jayme,10010000009129,10010000009129,playback.audio.other,playback.audio.other,测试功能:语音播放,9,8,1
雅思听力,雅思听力,10010000000159,10010000000159,other.other.other,other.other.other,对用户密码无长度和格式限制，降低了安全性，且一个密码可以被多个用户使用。,36,33,1
雅思听力,雅思听力,10010000000512,10010000000512,register.other.other,register.other.other,用户密码为简单数字时，注册不成功，但又没提示,22,20,1
雅思听力,雅思听力,10010000004962,10010000004962,register.other.other,register.other.other,关于注册,4,4,1
雅思听力,雅思听力,10010000000559,10010000000559,register.other.other,register.other.other,用于账户安全的手机短信验证码没做加密处理，可修改任意已注册账户的密码。（软件最新版本也有此问题）,48,44,1
雅思听力,雅思听力,10010000000783,10010000000783,message_send.other.other,message_send.other.other,手机验证码会连续发送，在60s之内,17,16,1
雅思听力,雅思听力,10010000004570,10010000004570,other.page_view.other,other.page_view.other,忘记密码界面，快速点击验证码会收到多条短信,21,20,1
雅思听力,雅思听力,10010000004630,10010000004630,login.page_view.other,login.page_view.other,在忘记密码界面点击获取验证码后，会限制60秒后才能继续获取，但返回登录界面再进去忘记密码界面，则该时间重置。,54,50,1
雅思听力,雅思听力,10010000004725,10010000004725,register.page_view.other,register.page_view.other,注册界面，快速点击获取验证码会收到多条短信,21,20,1
雅思听力,雅思听力,10010000000050,10010000000050,login.share_panel.wrong_value,login.share_panel.wrong_value,用qq登录时提示非官方正版应用，错误码100044。用微信，微博账号无法登录。,39,35,1
雅思听力,雅思听力,10010000000120,10010000000120,login.other.cannot_or_fail,login.other.cannot_or_fail,qq登录失败，kikbug 截图失败,18,16,0
雅思听力,雅思听力,10010000000136,10010000000136,register.other.load_fail,register.other.load_fail,【登录注册】第三方登录平台“微信”接口无法进入,23,19,1
雅思听力,雅思听力,10010000000140,10010000000140,register.share_panel.cannot_or_fail,register.share_panel.cannot_or_fail,【登录注册】第三方登录平台“QQ”提示“登录失败”,25,19,1
雅思听力,雅思听力,10010000000162,10010000000162,login.page_view.other,login.page_view.other,微信登录点击多次出现加载页面，未跳转,18,17,1
雅思听力,雅思听力,10010000000168,10010000000168,other.button_icon.cannot_or_fail,other.button_icon.cannot_or_fail,在登陆界面上的第三方登陆中 微信账号无法登陆，登陆失败。例如：点击微信图标，软件无反应只提示登陆失败,50,45,1
雅思听力,雅思听力,10010000000243,10010000000243,other.other.other,other.other.other,可能不是bug，尝试使用QQ登陆时，显示该应用非官方正版应用,30,28,1
雅思听力,雅思听力,10010000000264,10010000000264,login.other.other,login.other.other,用户登录，使用其他方式登录,13,12,1
雅思听力,雅思听力,10010000000355,10010000000355,login.share_panel.load_fail,login.share_panel.load_fail,"QQ无法登录，微博登录时""更多选项""无法加载出来",24,21,1
雅思听力,雅思听力,10010000000366,10010000000366,login.share_panel.permission,login.share_panel.permission,微博登录：文件不存在，无法授权,15,13,1
雅思听力,雅思听力,10010000000763,10010000000763,login.page_view.permission,login.page_view.permission,第三方登录：微信登录页面无法显示，QQ无法获取权限,25,23,1
雅思听力,雅思听力,10010000000989,10010000000989,other.other.permission,other.other.permission,当手机端微信处于在线状态时，微信授权登陆功能调用失败，点击之后无反应,34,32,1
雅思听力,雅思听力,10010000001047,10010000001047,other.other.cannot_or_fail,other.other.cannot_or_fail,重置密码时，二次登陆无法登陆，且无相应提示,21,19,1
雅思听力,雅思听力,10010000001149,10010000001149,login.other.other,login.other.other,除了手机号意外的三种登录方式都不可用,18,18,1
雅思听力,雅思听力,10010000001261,10010000001261,login.other.cannot_or_fail,login.other.cannot_or_fail,对原本下载的QQ版本无法使用第三方登录,19,19,1
雅思听力,雅思听力,10010000001262,10010000001262,login.other.other,login.other.other,使用微信实现第三方登录时一直登不上去而且要等待很久,25,25,1
雅思听力,雅思听力,10010000001394,10010000001394,login.other.cannot_or_fail,login.other.cannot_or_fail,"无法使用QQ登录,提示为非官方应用。",18,16,1
雅思听力,雅思听力,10010000001630,10010000001630,login.other.cannot_or_fail,login.other.cannot_or_fail,第三方账户不能登录，必须用手机再次登录,19,18,1
雅思听力,雅思听力,10010000001846,10010000001846,login.page_view.permission,login.page_view.permission,微信登录界面无法弹出，QQ登录显示无权限，只有微博登录正常,29,27,1
雅思听力,雅思听力,10010000004231,10010000004231,login.page_view.other,login.page_view.other,登录界面,4,4,1
雅思听力,雅思听力,10010000004318,10010000004318,login.other.cannot_or_fail,login.other.cannot_or_fail,无法通过微信登录(已安装微信),15,13,1
雅思听力,雅思听力,10010000000169,10010000000169,other.page_view.other,other.page_view.other,软件界面 我的,7,6,1
雅思听力,雅思听力,10010000000180,10010000000180,share.page_view.other,share.page_view.other,分享app给微信好友和朋友圈页面跳转不正常,21,21,1
雅思听力,雅思听力,10010000000239,10010000000239,share.button_icon.cannot_share,share.button_icon.cannot_share,练习报告页面，点击分享按钮，选择分享到微信好友，无法分享，提示图片大小超过32kb，正在对图片进行压缩,51,46,1
雅思听力,雅思听力,10010000000242,10010000000242,share.button_icon.cannot_share,share.button_icon.cannot_share,练习报告页面，点击分享按钮，选择分享到微信朋友圈，无法分享，提示图片大小超过32kb，正在对图片进行压缩,52,47,1
